timestamp,pair,long_pct,short_pct
2025-03-24 22:00,USDCHF,74.0,26.0
2025-03-24 21:00,USDCHF,74.0,26.0
2025-03-24 23:00,USDCHF,75.0,25.0
2025-03-25 03:00,USDCHF,76.0,24.0
2025-03-25 04:00,USDCHF,75.0,25.0
2025-03-25 05:00,USDCHF,76.0,24.0
2025-03-25 06:00,USDCHF,76.0,24.0
2025-03-25 07:00,USDCHF,75.0,25.0
2025-03-25 08:00,USDCHF,73.0,27.0
2025-03-25 09:00,USDCHF,74.0,26.0
2025-03-25 10:00,USDCHF,75.0,25.0
2025-03-25 11:00,USDCHF,80.0,20.0
2025-03-25 12:00,USDCHF,81.0,19.0
