timestamp,pair,long_pct,short_pct
2025-03-24 11:28,USDJPY,48.0,52.0
2025-03-24 11:28,USDJPY,48.0,52.0
2025-03-24 15:14,USDJPY,42.0,58.0
2025-03-24 15:55,USDJPY,33.0,67.0
2025-03-24 16:03,USDJPY,32.0,68.0
2025-03-24 22:00,USDJPY,47.0,53.0
2025-03-24 21:00,USDJPY,47.0,53.0
2025-03-24 23:00,USDJPY,47.0,53.0
2025-03-25 03:00,USDJPY,39.0,61.0
2025-03-25 04:00,USDJPY,37.0,63.0
2025-03-25 05:00,USDJPY,41.0,59.0
